Latitude,Longitude,Rainfall (mm),Temperature (Celsius),Humidity (%),River Discharge (m^3/s),Water Level (m),Elevation (m),Surface Water State,Land Cover,Soil Type,Population Density,Historical Floods,Flood Occurred
18.3561749,56.12351979,206.5365346,25.06800735,44.73317827,278.2335864,3.520251787,1875.207663,Stable,Agriculture,Clay,306.1950563,1,0
28.41101657,114.548116,295.392326,18.63901106,56.24169556,1351.958013,2.255176477,493.9180312,Stable,Forest,Sand,3249.036523,0,0
47.58967173,68.40706394,236.4740594,20.02902837,52.80759989,700.4054314,1.538199936,203.0841098,Stable,Forest,Loam,3646.345994,1,0
33.72632876,35.84393153,162.2269599,36.73900932,44.32594415,503.7442116,3.40946095,1916.138111,Overflow,Forest,Sand,8852.144443,0,1
29.90603957,-86.41267983,180.0087643,27.27896766,97.63342819,884.3250871,2.60708572,1033.567967,Stable,Water Body,Clay,3486.226347,0,0
42.36573706,-52.57785362,274.6620565,27.83053356,85.60312107,201.2054599,9.975446555,544.2874849,Stable,Urban,Sand,5256.481414,1,0
31.62880385,27.32420899,279.0329325,25.6267555,94.52047515,620.2061919,7.562900555,564.7842916,Stable,Agriculture,Loam,9991.166806,1,0
38.30801749,99.02678746,171.4792784,31.96421402,91.6146622,44.09102569,5.713408584,916.094163,Stable,Agriculture,Sand,4871.087462,0,1
49.40014228,65.59036944,297.884884,34.97877719,51.86230048,788.138559,8.1799457,1139.600431,Overflow,Forest,Clay,7756.362837,0,0
12.18660025,105.0589878,246.2504638,25.60342268,50.97424035,328.5916129,7.386689997,718.1608108,Stable,Forest,Sand,3619.780659,0,0
34.00082192,27.48685204,202.6228693,45.0,46.48791834,669.0902976,3.51253329,604.148176,Overflow,Forest,Clay,5.285339336,1,1
28.17509338,-105.8701285,103.721632,19.7796571,40.68240196,30.52522275,3.246903408,1936.197787,Overflow,Forest,Sand,8533.219542,0,1
41.45429864,-96.04255151,157.5057488,17.2399465,92.73229392,864.3965288,8.214407468,527.1264696,Stable,Water Body,Sand,9107.649988,0,1
13.07917868,110.7335393,186.7037903,32.94774038,76.98373149,654.5335863,8.182126599,1347.963433,Overflow,Water Body,Loam,5961.003372,1,1
49.91736442,-17.85478607,247.146931,6.371364135,43.58043162,889.8293645,2.842985668,1718.53854,Overflow,Urban,Sand,928.3428158,1,1
47.77065956,-112.4071933,112.7619806,26.35282509,61.39252859,145.7109146,4.642129083,507.6585047,Overflow,Forest,Sand,6748.520451,0,1
13.90688456,124.4307297,93.99563924,10.82360243,46.32360844,0.0,7.005915712,1571.947685,Overflow,Water Body,Clay,476.1227386,1,1
43.79816429,24.03679134,159.5132833,33.114482,45.44858234,0.0,1.064177177,440.5711466,Stable,Forest,Sand,3942.193245,0,0
36.54684661,-91.74168111,196.2164464,35.56730431,42.30094306,738.3634395,4.426494414,715.5930458,Overflow,Urban,Sand,8201.391059,0,1
25.67437493,67.247656,220.4048029,28.87857543,59.92048068,831.3663575,3.769513332,528.5256709,Overflow,Forest,Clay,872.1530424,1,1
42.01898242,40.35153116,286.2222551,17.78541802,76.39643986,764.3024979,2.837971099,1709.316049,Overflow,Forest,Sand,7360.395907,0,0
46.11569339,-2.636266336,273.1106185,35.97221644,70.39709494,225.1267219,0.0,1512.841272,Stable,Water Body,Loam,7162.262994,1,0
48.01645936,-109.6317631,216.237912,45.0,54.62270178,422.7708428,7.487380315,1338.167479,Overflow,Agriculture,Sand,1046.126683,1,1
29.19642114,24.49837313,194.365862,28.37583036,58.98188449,141.7578207,0.04998518115,1092.488429,Stable,Urban,Clay,4855.275311,0,0
21.01524697,10.13862779,198.9539481,45.0,72.0220224,35.82752076,7.714466357,532.470815,Overflow,Urban,Clay,2689.720435,0,1
47.18116577,16.59996604,211.9936376,18.75227417,77.68327187,184.6604793,1.599287537,233.0932677,Overflow,Agriculture,Clay,2772.06768,0,1
29.78434106,-97.74722861,221.6254208,39.21094215,77.97094819,515.887242,6.840437368,554.5344854,Stable,Water Body,Clay,6097.875029,0,0
16.37319961,96.49893885,229.0026846,12.67115545,54.14993331,547.3925171,6.176573819,1110.722319,Stable,Agriculture,Clay,6575.361345,0,0
38.78883184,9.203396021,224.5613127,8.409868721,69.47936318,608.3233385,6.64365428,42.06613797,Stable,Agriculture,Clay,40.30416534,1,1
29.98528776,102.5991763,144.7926988,20.75431735,84.18370767,957.8133056,0.0,1203.218758,Stable,Agriculture,Loam,9156.525135,1,0
43.42206161,-64.27810651,131.5197543,31.22344714,73.06915199,111.6118101,9.750230905,1845.755529,Stable,Forest,Clay,4528.272238,1,0
18.10447524,117.1718224,200.7911659,21.83744106,97.53412466,626.8861863,9.273429817,1164.148504,Stable,Water Body,Loam,4266.328882,0,0
39.20236564,-5.992239997,193.0438012,28.24035597,88.07047314,376.0251916,5.222176187,599.0842242,Stable,Urban,Loam,8031.297538,0,0
24.15156635,38.02043639,187.0201639,43.14649167,51.97783892,150.3411831,7.133657818,1104.539527,Overflow,Forest,Sand,598.365952,0,1
32.13089234,-44.94273826,135.4719614,6.524581226,77.79267173,52.48383912,11.29023078,1557.761405,Stable,Agriculture,Sand,9418.229907,0,1
27.8122102,17.62604033,186.2052139,18.67192401,43.6247195,936.7024572,2.325920958,1591.14981,Overflow,Urban,Loam,1611.846368,0,1
14.52977997,28.05943196,266.363176,35.30903716,43.10296446,679.8886314,0.02727651663,84.71622047,Stable,Agriculture,Sand,8428.463486,1,0
35.10540386,-20.25771618,224.9967104,29.63864706,78.08904971,702.4317327,0.0,938.0596326,Stable,Forest,Sand,469.6732996,1,0
33.65101743,68.10602673,190.6136488,45.0,93.38433857,607.326525,9.793097978,337.1171254,Overflow,Agriculture,Sand,5698.483089,1,1
30.22786975,136.6598435,168.820156,25.6887464,99.87895802,322.8719138,4.324186076,1011.820956,Overflow,Urban,Loam,5913.803138,1,1
33.57947688,-14.27666887,201.7736323,24.45182262,84.46922548,407.6826225,4.443147204,970.2464906,Stable,Urban,Loam,4017.944984,1,0
14.72874489,-21.42740821,274.5583202,23.18054562,45.78346435,396.5152054,9.76102784,1458.893957,Overflow,Agriculture,Sand,357.3042489,1,1
43.34138674,-106.01155,206.6568648,29.54114211,42.76857375,594.153953,2.984953728,316.2344915,Stable,Forest,Sand,2773.936583,0,0
15.89224788,68.87787341,233.5163996,24.13365252,85.33903454,163.5862098,4.913732959,1852.357474,Stable,Water Body,Loam,3021.939147,1,0
39.53796837,70.95164865,273.9740881,18.33736614,43.70894163,543.0196529,2.998403605,1786.217753,Overflow,Forest,Sand,2751.668995,0,1
26.7118175,-31.99490915,34.68887132,14.32987507,85.8569535,392.114902,9.291994905,1149.337784,Stable,Urban,Loam,6453.683621,1,0
21.82868591,80.20148768,139.4115753,24.08001994,54.85030082,709.0172283,5.869009499,116.1475823,Stable,Agriculture,Loam,2071.499781,1,0
30.27681752,-31.81208545,138.5252421,19.62593621,55.41820466,351.2002234,7.772644079,1576.305957,Overflow,Forest,Sand,2154.044085,1,1
41.62892659,58.97214266,131.8978315,34.16706473,48.04496632,387.7686417,6.520480734,1216.52497,Overflow,Urban,Sand,3310.119888,0,1
13.34909409,149.0056927,204.8333762,36.66540518,41.23878552,612.9534214,4.497552879,898.2955167,Stable,Water Body,Sand,9764.589436,1,0
28.76999555,-9.902372628,205.5285914,32.70811067,52.60374446,472.6573078,4.967011357,1727.65539,Stable,Urban,Clay,6721.239563,0,0
46.00770231,54.68929389,193.6288138,39.15929004,72.67497448,848.636281,6.216764139,1271.265852,Stable,Forest,Loam,5126.345112,0,0
43.18204689,54.63191846,172.6616674,30.63270623,79.84359792,599.6552037,3.975304533,278.8299126,Stable,Forest,Sand,4617.288085,1,0
46.33063544,-118.3672983,255.1860007,32.57056002,57.50471009,731.2349444,7.570229528,1112.259867,Overflow,Forest,Sand,1325.139817,1,1
26.86753032,-29.50683214,181.6836268,11.0778007,81.368728,459.0650936,4.232698856,1431.394218,Stable,Water Body,Clay,5974.91387,1,0
45.59565902,-62.25935766,239.3872494,28.77655201,74.07241924,505.6116056,7.257312196,257.9530568,Stable,Urban,Loam,2624.240397,0,0
42.80207432,13.09564513,300.5259369,13.01736001,86.96616018,221.9993998,3.498334717,871.9465887,Stable,Forest,Loam,2369.349522,0,0
30.97621234,1.968179769,131.9168534,36.01619758,80.42675242,738.1074938,0.0,1818.184899,Stable,Water Body,Sand,4886.429696,0,0
18.27970314,54.43267491,209.0152526,25.38894516,76.00164416,0.0,8.601569276,1092.996837,Overflow,Forest,Sand,2242.650267,1,1
17.2574174,-64.41186319,231.2659167,15.93781874,97.14109024,444.0160335,6.317101504,1116.436766,Overflow,Agriculture,Clay,5649.125249,1,1
34.06447281,-0.4831909697,143.5682743,7.642660631,64.2014183,887.5992878,5.17845482,1575.555482,Overflow,Water Body,Loam,9357.417888,1,1
29.49724793,-42.74353854,247.1857753,36.47802792,87.14969943,792.7443961,0.0,1589.32385,Overflow,Urban,Sand,582.4249622,1,1
44.58254438,-58.25889713,230.7480616,16.27238929,83.19637866,91.50903555,11.68713117,1166.624028,Overflow,Agriculture,Loam,4161.262876,1,1
11.30200383,47.43809313,263.9646015,39.08826878,51.31282969,295.2026853,9.323926166,189.1619899,Stable,Forest,Clay,5214.362697,1,0
17.46734999,3.292830601,165.6132512,22.31850744,97.56325191,286.4755087,6.32756649,1346.006267,Stable,Forest,Loam,3042.472493,1,0
37.92762306,-86.89951367,114.1350522,20.70279304,72.74417949,515.9913902,3.439111391,656.6282601,Stable,Urban,Sand,3362.827406,0,0
16.77970987,114.8054149,202.7025831,23.61498978,42.69886826,173.2326524,1.436665425,976.2778453,Overflow,Water Body,Clay,782.0379988,1,1
49.77321211,-71.62148785,246.0254788,28.32705294,91.35287857,1032.32556,5.789873744,1693.254216,Overflow,Forest,Clay,5447.906104,0,1
30.51502407,145.1093502,101.8788681,15.3577741,97.84835664,159.3730944,6.56909819,1277.272173,Stable,Agriculture,Clay,6515.517696,0,0
12.68066151,-70.46637112,193.5351271,22.01062603,74.94736783,34.66488242,8.108684381,1123.424773,Overflow,Agriculture,Sand,2430.281642,0,1
24.11834014,72.59686697,129.3962197,15.7528812,97.02322865,744.1521712,6.622084484,358.2150906,Overflow,Water Body,Clay,6886.908049,1,1
41.40703846,103.4313974,160.461454,35.27070301,51.64010886,269.5788934,8.521784742,749.0292353,Overflow,Water Body,Clay,8871.637244,0,1
47.38175523,67.83296907,262.9443103,45.0,82.53705546,544.8323458,6.536975163,643.3172666,Overflow,Agriculture,Clay,3973.760038,1,1
41.71032454,62.80990242,277.8208018,28.58234594,46.22081742,525.5210256,5.695066463,366.8437047,Overflow,Agriculture,Loam,7274.727125,1,1
19.54983518,-41.27496749,206.2714044,31.0069378,54.95845494,970.8382039,0.9092060062,1785.15762,Overflow,Forest,Sand,3660.742004,1,0
39.64296175,-102.2510142,276.811492,5.626488587,71.73041086,404.3770092,5.834836329,1473.547786,Stable,Water Body,Clay,5690.928802,0,0
36.0080437,-26.23211194,244.3289746,25.39799454,65.56030476,0.0,5.076979547,1783.532283,Overflow,Urban,Clay,9224.641936,0,1
20.82571151,73.57307311,150.4377038,28.22750366,87.53740213,875.2560553,1.774278243,1237.615575,Stable,Forest,Sand,2573.401909,0,0
39.13483417,70.89841572,198.2713887,24.76129032,76.45161173,681.9477878,7.693241143,1162.819392,Overflow,Agriculture,Sand,4981.810945,0,1
14.88541857,19.74415383,186.9526906,23.20704706,65.62768449,68.51639472,3.248151274,877.9253531,Stable,Water Body,Clay,5061.85847,0,0
21.15534152,102.5550012,282.6861221,11.58635679,56.70475566,0.0,8.132920083,162.0622192,Overflow,Urban,Sand,3439.809703,0,0
35.95498944,74.73196021,197.7409876,14.65644777,76.72671471,1201.282212,0.8853036725,1097.506243,Stable,Urban,Sand,6928.267105,1,0
48.52668195,95.24537332,180.8453144,23.42185865,83.73893563,437.5925529,0.1074950904,1310.872675,Stable,Urban,Clay,2457.634506,1,0
24.18914227,14.49501203,220.6877101,28.10153826,63.59641946,487.0180433,4.953932787,62.60563872,Overflow,Urban,Sand,6860.543865,1,1
22.33873126,-65.04540893,276.0320048,32.12662032,56.45135008,515.4656652,10.98850916,266.0616477,Overflow,Forest,Clay,1788.419899,0,1
40.3866525,7.788871561,101.9647534,22.278048,57.44163519,658.7922231,10.40661732,1790.46917,Stable,Forest,Loam,5950.163069,0,0
37.48077066,-11.24790581,63.87729295,25.91480006,91.6671501,645.3452717,6.329479958,589.9114234,Overflow,Forest,Sand,7775.290437,1,1
31.25084445,-70.33158087,151.4223291,21.21520402,78.03840771,289.3957221,0.0,103.2821767,Stable,Urban,Sand,9387.762008,0,0
48.98529152,48.50285448,211.4821706,19.77925154,91.33441859,307.8374549,6.124030047,1147.601367,Stable,Agriculture,Loam,8867.453721,0,0
24.58684227,-61.2273382,181.2879739,26.05436733,80.54067392,723.8448662,4.418207964,791.6561188,Stable,Water Body,Loam,159.4100286,1,0
44.11620508,-19.83619502,242.3552949,16.78919661,73.65889416,179.9051358,6.889099149,557.5127074,Stable,Forest,Loam,6461.371576,1,0
29.51858718,-73.79297338,204.3100302,27.93417663,61.78115352,753.8812749,6.204859053,998.4820715,Stable,Water Body,Clay,1389.044643,1,0
34.95583345,10.27312634,232.6739491,19.30369923,79.60702577,823.361923,4.983390923,975.4437264,Overflow,Forest,Loam,2910.52416,0,1
15.52501173,55.10422294,224.8124283,5.789868612,59.7436771,651.7077504,4.192492009,59.85893013,Overflow,Forest,Sand,3241.735083,0,1
19.59903602,9.0475158,261.6252924,44.87737359,86.73031655,105.5031814,8.634915525,1355.539315,Overflow,Water Body,Loam,5568.987445,1,0
35.20988878,35.79550846,189.029384,26.26770601,42.45042658,863.2273219,0.8916931651,1118.712736,Overflow,Urban,Sand,9467.86663,0,1
17.17013023,-85.17569486,128.4405833,30.87835122,61.28531027,190.1556771,4.487485923,644.368629,Overflow,Urban,Clay,9539.150443,1,1
22.98703708,-57.11650356,233.6736398,24.36250078,40.91643028,1139.979404,2.537610043,1469.682982,Overflow,Agriculture,Loam,8876.179683,1,1
37.79096694,112.2934612,154.0702399,28.55314972,97.00641362,615.9480723,3.738544946,1281.832804,Stable,Urban,Clay,5509.551266,0,0
21.76147787,-26.31964152,217.7581388,23.7053174,77.57584828,349.5337287,4.783488399,755.6744118,Stable,Urban,Loam,7224.585543,1,0
42.56928249,-63.46283055,173.2949675,14.98660609,48.8450813,653.8259318,4.714724014,1314.876846,Stable,Forest,Sand,8012.553721,0,0
19.95167155,-69.00504957,215.1481154,31.96757863,97.18024931,763.9537772,4.886317229,672.4842561,Overflow,Urban,Sand,1586.206596,0,1
33.74745291,52.92808426,165.4171608,12.57295382,98.69102461,472.7692201,4.897956499,1367.101055,Stable,Agriculture,Sand,3265.955475,0,0
40.56701286,40.19003461,133.9659518,17.42010252,71.32150192,687.3116847,2.476300444,1337.316225,Stable,Water Body,Sand,3733.242299,1,0
48.31159204,14.00714825,144.7987183,45.0,54.45913537,395.4782511,6.322654404,1679.879014,Overflow,Forest,Sand,3677.957236,0,1
46.85654441,122.8656522,240.8437341,30.00839149,97.62744483,12.3833765,0.0,1882.028723,Stable,Urban,Clay,2485.283321,1,0
15.17270527,-71.08751153,214.2264071,45.0,45.53344129,674.3057001,7.331699127,218.3806066,Stable,Forest,Loam,3222.345936,0,0
24.71132531,118.8092565,268.6135658,40.89895595,90.37132334,437.6157203,6.716710181,700.071941,Overflow,Urban,Loam,3865.209337,0,1
19.56720417,86.91484575,179.3275648,14.89409397,95.7333896,828.4908709,0.2662007913,63.37769908,Overflow,Forest,Loam,5719.957235,0,1
40.38909061,-14.00486334,270.2183672,32.70224562,77.51347789,363.1950558,4.913575947,1557.999145,Stable,Agriculture,Clay,4916.223284,1,0
42.59300455,104.6242163,238.3653681,30.05393376,88.55519366,411.2085488,0.0,1581.888474,Overflow,Urban,Clay,3860.983418,1,1
19.24299186,84.29456833,205.0894167,24.76382021,53.71522352,265.7074121,4.093134671,772.7307421,Overflow,Water Body,Clay,3133.736306,0,1
23.65274584,110.4800807,141.912435,38.91991576,56.38978336,582.0937962,5.338636291,1454.325109,Overflow,Forest,Loam,1066.772963,1,1
15.90617048,95.43135585,172.0568171,39.14135642,43.60447612,0.0,7.159276367,1883.756806,Stable,Water Body,Sand,4210.035562,1,0
14.1273977,-77.61439482,207.9785588,31.70920427,86.95755621,0.0,3.122082304,192.1530572,Stable,Urban,Clay,921.8099,0,1
10.42861191,-57.94696872,178.70377,45.0,65.29457424,324.3676212,8.113672744,1576.614206,Overflow,Water Body,Loam,1733.332493,0,1
42.77314595,-95.17446318,146.7959067,36.72805288,89.724341,635.5148107,8.395777858,298.3848689,Stable,Water Body,Clay,3130.124273,0,0
23.69239826,-109.0327019,248.5013375,23.24501752,58.17624844,323.346246,3.23354112,114.9357765,Stable,Agriculture,Clay,5632.282079,1,0
12.2407471,113.6317334,209.6329313,17.24230271,85.28119198,214.7531839,0.5696533307,103.3277304,Stable,Forest,Clay,2688.910965,0,0
25.63191841,17.190547,195.6076416,29.74191317,72.71891659,482.0363675,1.35626204,1839.017439,Stable,Agriculture,Loam,1906.95494,0,1
32.02126722,98.8945817,200.9499541,24.19862932,89.59665798,138.3414186,3.422885584,881.8101074,Overflow,Forest,Sand,9394.084592,0,1
22.03854268,-55.47062634,301.860532,34.34311738,57.68393655,218.1153256,8.958676405,747.0152595,Overflow,Agriculture,Sand,5336.924615,0,1
28.16006485,36.86151839,270.7014568,26.89334036,65.86260491,637.7101715,6.315639496,1600.250975,Overflow,Agriculture,Sand,2099.455004,0,1
34.39486805,-80.70502068,198.794315,11.02299008,45.70047417,0.0,6.280802133,1781.634279,Stable,Water Body,Clay,517.5367563,0,0
30.73318609,51.53730361,230.3644508,33.3817722,46.72715501,120.7437212,8.40981766,1888.895264,Overflow,Forest,Sand,2944.020032,0,1
17.54162423,101.598677,216.8037706,20.44337502,56.31742689,405.9894106,2.041936927,1666.697223,Overflow,Forest,Loam,1294.943285,0,1
34.38257336,-80.2659222,106.3497085,42.84558889,63.74624993,395.1586286,4.071271179,1158.70781,Overflow,Forest,Clay,3293.003357,0,1
10.36788206,82.22005073,185.0151972,19.97413486,65.78649007,715.7550143,5.021095394,260.5668408,Overflow,Urban,Clay,9347.4954,0,1
18.65331111,45.28283791,205.2257018,43.15677455,68.92460939,679.4504402,4.123837909,1732.79116,Overflow,Urban,Sand,4506.04852,1,1
11.88786807,-42.94057162,100.6344885,17.27746929,60.53357854,516.9489024,1.323636358,1815.529303,Overflow,Forest,Sand,1044.55273,0,1
18.49356443,-52.87668115,176.7616388,19.4848427,63.8589915,670.172512,5.290800877,1653.849972,Overflow,Agriculture,Clay,9896.972501,1,1
16.35627168,36.36201541,243.4331619,21.8912614,59.50802315,724.3781622,1.726099374,10.77514897,Stable,Water Body,Clay,5297.717046,1,0
46.1068937,-9.017378603,264.1206504,29.93444943,63.22225461,622.7811529,6.047664108,1469.081238,Stable,Forest,Clay,2347.923823,0,0
14.81550315,-81.16469283,228.1836827,22.35790715,43.68687496,275.9028865,6.962415128,209.9826377,Overflow,Water Body,Sand,3705.78022,0,1
20.82575768,111.63008,219.8159841,19.67206787,67.90039793,250.8228439,5.365337382,454.2357569,Overflow,Urban,Loam,810.3452769,1,1
10.41137984,139.7901956,249.7763346,10.8300986,76.94403001,629.1588835,2.567785016,1628.820588,Overflow,Urban,Clay,6547.32766,1,1
49.79314049,-110.7615679,169.2904084,29.95650745,48.96164711,1387.482618,2.434256951,364.5528026,Stable,Urban,Clay,8580.401662,0,1
13.34721307,75.89869349,233.5572564,42.17332651,64.70463668,601.878141,5.3087606,695.5280495,Overflow,Agriculture,Clay,3583.752996,1,0
21.64838495,148.1392579,218.9659325,35.38275576,68.24136635,586.4419473,5.637187268,1205.120643,Stable,Agriculture,Clay,8098.785368,1,0
41.97663516,120.5629489,263.3330627,7.697778739,59.65310589,558.6289748,5.638009869,961.0817146,Overflow,Water Body,Loam,1937.336589,0,1
45.29665474,138.6544254,167.6063855,13.77849439,98.0976135,650.4009882,7.022481387,804.0576846,Overflow,Water Body,Loam,7515.501898,1,1
28.24180557,15.5534981,158.0664434,7.209549214,47.07658196,454.868557,6.00751646,547.3083812,Stable,Forest,Sand,918.1728381,0,1
10.04448377,-62.13898047,290.3429442,18.30643904,48.33749586,351.0910612,10.56136478,4.443686659,Overflow,Forest,Clay,7759.496443,1,1
20.78998446,-52.77623723,188.8487159,40.58628017,65.74739907,375.5816356,3.68880054,374.5461767,Overflow,Water Body,Clay,2881.612886,1,1
14.70322178,27.28921186,167.0096288,18.94810748,59.04248811,550.7107701,1.437989674,1024.27512,Stable,Water Body,Loam,50.429391,0,0
